"time","0","0.5","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","8.5","9","9.5","10","10.5","11","11.5","12","12.5","13","13.5","14","14.5","15","15.5","16","16.5","17","17.5","18","18.5","19","19.5","20","20.5","21","21.5","22","22.5","23","23.5","24","24.5","25","25.5","26","26.5","27","27.5","28","28.5","29","29.5","30","30.5","31","31.5","32","32.5","33","33.5","34","34.5","35","35.5","36","36.5","37","37.5","38","38.5","39","39.5","40","40.5","41","41.5","42","42.5","43","43.5","44","44.5","45","45.5","46","46.5","47","47.5","48","48.5","49","49.5","50","50.5","51","51.5","52","52.5","53","53.5","54","54.5","55","55.5","56","56.5","57","57.5","58","58.5","59","59.5","60","60.5","61","61.5","62","62.5","63","63.5","64","64.5","65","65.5","66","66.5","67","67.5","68","68.5","69","69.5","70","70.5","71","71.5","72","72.5","73","73.5","74","74.5","75","75.5","76","76.5","77","77.5","78","78.5","79","79.5","80","80.5","81","81.5","82","82.5","83","83.5","84","84.5","85","85.5","86","86.5","87","87.5","88","88.5","89","89.5","90","90.5","91","91.5","92","92.5","93","93.5","94","94.5","95","95.5","96","96.5","97","97.5","98","98.5","99","99.5"
1994.5,56.027258,57.365564,58.703861,58.714214,58.724558,58.734911,58.745255,58.755608,58.765952,58.776306,58.78665,58.413417,58.040184,57.666941,57.293708,56.920475,56.547233,56.174,55.800767,55.427525,55.054292,54.619976,54.18566,53.751353,53.317037,52.882722,52.448406,52.014099,51.579783,51.145468,50.711161,50.301497,49.891842,49.482187,49.072523,48.662868,48.253213,47.843549,47.433894,47.02423,46.614575,46.220534,45.826501,45.43246,45.038419,44.644377,44.250345,43.856304,43.462262,43.06823,42.674188,42.281911,41.889634,41.497357,41.105079,40.712802,40.320525,39.928247,39.53597,39.143693,38.751416,38.353637,37.955858,37.55808,37.160301,36.762522,36.364743,35.966965,35.569195,35.171416,34.773638,34.374549,33.97546,33.576372,33.177283,32.778195,32.379106,31.980018,31.580929,31.181849,30.782761,30.381427,29.980093,29.578758,29.177424,28.77609,28.374756,27.973422,27.572097,27.170762,26.769428,26.366752,25.964085,25.56141,25.158734,24.756067,24.353391,23.950715,23.548048,23.145372,22.742696,22.353983,21.965262,21.57654,21.187818,20.799105,20.410383,20.021661,19.632939,19.244226,18.855504,18.483041,18.110577,17.738114,17.36565,16.993186,16.620723,16.248259,15.875804,15.503341,15.130877,14.795966,14.461065,14.126161,13.7912565,13.4563512,13.1214468,12.7865423,12.4516379,12.1167334,11.781829,11.4863181,11.1908082,10.8952973,10.5997874,10.3042765,10.0087657,9.7132557,9.4177449,9.1222349,8.8267241,8.5850416,8.3433591,8.1016766,7.8599951,7.6183126,7.3766301,7.1349477,6.8932652,6.6515827,6.4099011,6.222166,6.0344308,5.8466956,5.6589604,5.4712261,5.283491,5.0957558,4.9080206,4.7202854,4.5325512,4.4025752,4.2726002,4.1426252,4.0126502,3.8826751,3.7527001,3.6227242,3.4927492,3.3627742,3.2327991,3.1443321,3.0558641,2.967397,2.8789299,2.7904628,2.7019948,2.6135278,2.5250607,2.4365936,2.3481265,2.2863763,2.224627,2.1628777,2.1011284,2.0393791,1.9776289,1.9158796,1.8541304,1.7923811,1.7306318,1.7075684,1.6845051,1.6614417,1.6383792,1.6153159,1.5922525,1.5691892,1.5461267,1.5230634
1995,56.23318,57.55266,58.87213,58.86936,58.86658,58.86381,58.86103,58.85826,58.85548,58.85271,58.84993,58.47601,58.10209,57.72816,57.35424,56.98032,56.60639,56.23247,55.85855,55.48462,55.1107,54.67598,54.24126,53.80655,53.37183,52.93711,52.50239,52.06768,51.63296,51.19824,50.76353,50.35342,49.94332,49.53322,49.12311,48.71301,48.30291,47.8928,47.4827,47.07259,46.66249,46.26795,45.87342,45.47888,45.08434,44.6898,44.29527,43.90073,43.50619,43.11166,42.71712,42.32436,41.9316,41.53884,41.14608,40.75332,40.36056,39.9678,39.57504,39.18228,38.78952,38.3913,37.99308,37.59486,37.19664,36.79842,36.4002,36.00198,35.60377,35.20555,34.80733,34.40784,34.00835,33.60886,33.20937,32.80988,32.41039,32.0109,31.61141,31.21193,30.81244,30.41078,30.00912,29.60746,29.2058,28.80414,28.40248,28.00082,27.59917,27.19751,26.79585,26.39291,25.98998,25.58704,25.1841,24.78117,24.37823,23.97529,23.57236,23.16942,22.76648,22.37751,21.98853,21.59955,21.21057,20.8216,20.43262,20.04364,19.65466,19.26569,18.87671,18.50398,18.13125,17.75852,17.38579,17.01306,16.64033,16.2676,15.89488,15.52215,15.14942,14.81418,14.47895,14.143718,13.808485,13.473251,13.138018,12.802785,12.467552,12.132319,11.797086,11.501235,11.205385,10.909534,10.613684,10.317833,10.021982,9.726132,9.430281,9.134431,8.83858,8.596567,8.354554,8.112541,7.870529,7.628516,7.386503,7.14449,6.902477,6.660464,6.418452,6.230434,6.042416,5.854398,5.66638,5.478363,5.290345,5.102327,4.914309,4.726291,4.538274,4.40808,4.277887,4.147694,4.017501,3.887308,3.757115,3.626921,3.496728,3.366535,3.236342,3.147729,3.059115,2.970502,2.881889,2.793276,2.704662,2.616049,2.527436,2.438823,2.35021,2.288421,2.226633,2.164845,2.103057,2.041269,1.97948,1.917692,1.855904,1.794116,1.732328,1.709095,1.685862,1.662629,1.639397,1.616164,1.592931,1.569698,1.546466,1.523233
1995.5,56.418094,57.720309,59.022514,59.008168,58.993813,58.979468,58.965113,58.950767,58.936413,58.922067,58.907712,58.533172,58.158632,57.784083,57.409544,57.035004,56.660455,56.285915,55.911375,55.536826,55.162286,54.727194,54.292102,53.857019,53.421927,52.986835,52.551744,52.116661,51.681569,51.246477,50.811394,50.400882,49.990378,49.579875,49.169362,48.758859,48.348355,47.937842,47.527339,47.116826,46.706323,46.311332,45.916349,45.521358,45.126367,44.731376,44.336394,43.941402,43.546411,43.151429,42.756438,42.363241,41.970043,41.576846,41.183649,40.790451,40.397254,40.004057,39.61086,39.217662,38.824465,38.425844,38.027223,37.628602,37.229981,36.83136,36.432739,36.034119,35.635507,35.236886,34.838265,34.43841,34.038555,33.6387,33.238845,32.83899,32.439135,32.03928,31.639425,31.23958,30.839725,30.437767,30.03581,29.633852,29.231895,28.829937,28.42798,28.026023,27.624074,27.222117,26.820159,26.416977,26.013805,25.610623,25.207441,24.804268,24.401087,23.997905,23.594732,23.19155,22.788368,22.39916,22.009942,21.620725,21.231507,20.842299,20.453081,20.063864,19.674646,19.285437,18.89622,18.523244,18.150268,17.777292,17.404317,17.031341,16.658365,16.285389,15.912422,15.539446,15.16647,14.830927,14.495393,14.1598575,13.8243208,13.4887832,13.1532464,12.8177097,12.4821729,12.1466362,11.8110994,11.5149338,11.218769,10.9226034,10.6264386,10.330273,10.0341074,9.7379426,9.441777,9.1456122,8.8494466,8.6071278,8.364809,8.1224901,7.8801722,7.6378534,7.3955346,7.1532158,6.9108969,6.6685781,6.4262602,6.2379805,6.0497009,5.8614212,5.6731415,5.4848628,5.2965831,5.1083034,4.9200238,4.7317441,4.5434653,4.4130705,4.2826767,4.1522828,4.0218889,3.891495,3.7611011,3.6307063,3.5003124,3.3699185,3.2395246,3.150778,3.0620305,2.9732839,2.8845373,2.7957907,2.7070431,2.6182965,2.5295499,2.4408033,2.3520567,2.2902276,2.2283993,2.1665711,2.1047429,2.0429146,1.9810855,1.9192573,1.857429,1.7956008,1.7337726,1.7103951,1.6870177,1.6636403,1.6402637,1.6168863,1.5935088,1.5701314,1.5467549,1.5233774
1996,56.603008,57.887958,59.172898,59.146976,59.121046,59.095126,59.069196,59.043274,59.017346,58.991424,58.965494,58.590334,58.215174,57.840006,57.464848,57.089688,56.71452,56.33936,55.9642,55.589032,55.213872,54.778408,54.342944,53.907488,53.472024,53.03656,52.601098,52.165642,51.730178,51.294714,50.859258,50.448344,50.037436,49.62653,49.215614,48.804708,48.3938,47.982884,47.571978,47.161062,46.750156,46.354714,45.959278,45.563836,45.168394,44.772952,44.377518,43.982074,43.586632,43.191198,42.795756,42.402122,42.008486,41.614852,41.221218,40.827582,40.433948,40.040314,39.64668,39.253044,38.85941,38.460388,38.061366,37.662344,37.263322,36.8643,36.465278,36.066258,35.667244,35.268222,34.8692,34.46898,34.06876,33.66854,33.26832,32.8681,32.46788,32.06766,31.66744,31.26723,30.86701,30.464754,30.0625,29.660244,29.25799,28.855734,28.45348,28.051226,27.648978,27.246724,26.844468,26.441044,26.03763,25.634206,25.230782,24.827366,24.423944,24.02052,23.617104,23.21368,22.810256,22.42081,22.031354,21.6419,21.252444,20.862998,20.473542,20.084088,19.694632,19.305184,18.91573,18.542508,18.169286,17.796064,17.422844,17.049622,16.6764,16.303178,15.929964,15.556742,15.18352,14.847674,14.511836,14.175997,13.8401566,13.5043154,13.1684748,12.8326344,12.4967938,12.1609534,11.8251128,11.5286326,11.232153,10.9356728,10.6391932,10.342713,10.0462328,9.7497532,9.453273,9.1567934,8.8603132,8.6176886,8.375064,8.1324392,7.8898154,7.6471908,7.4045662,7.1619416,6.9193168,6.6766922,6.4340684,6.245527,6.0569858,5.8684444,5.679903,5.4913626,5.3028212,5.1142798,4.9257386,4.7371972,4.5486566,4.418061,4.2874664,4.1568716,4.0262768,3.895682,3.7650872,3.6344916,3.5038968,3.373302,3.2427072,3.153827,3.064946,2.9760658,2.8871856,2.7983054,2.7094242,2.620544,2.5316638,2.4427836,2.3539034,2.2920342,2.2301656,2.1682972,2.1064288,2.0445602,1.982691,1.9208226,1.858954,1.7970856,1.7352172,1.7116952,1.6881734,1.6646516,1.6411304,1.6176086,1.5940866,1.5705648,1.5470438,1.5235218
1996.5,56.787922,58.055607,59.323282,59.285784,59.248279,59.210784,59.173279,59.135781,59.098279,59.060781,59.023276,58.647496,58.271716,57.895929,57.520152,57.144372,56.768585,56.392805,56.017025,55.641238,55.265458,54.829622,54.393786,53.957957,53.522121,53.086285,52.650452,52.214623,51.778787,51.342951,50.907122,50.495806,50.084494,49.673185,49.261866,48.850557,48.439245,48.027926,47.616617,47.205298,46.793989,46.398096,46.002207,45.606314,45.210421,44.814528,44.418642,44.022746,43.626853,43.230967,42.835074,42.441003,42.046929,41.652858,41.258787,40.864713,40.470642,40.076571,39.6825,39.288426,38.894355,38.494932,38.095509,37.696086,37.296663,36.89724,36.497817,36.098397,35.698981,35.299558,34.900135,34.49955,34.098965,33.69838,33.297795,32.89721,32.496625,32.09604,31.695455,31.29488,30.894295,30.491741,30.08919,29.686636,29.284085,28.881531,28.47898,28.076429,27.673882,27.271331,26.868777,26.465111,26.061455,25.657789,25.254123,24.850464,24.446801,24.043135,23.639476,23.23581,22.832144,22.44246,22.052766,21.663075,21.273381,20.883697,20.494003,20.104312,19.714618,19.324931,18.93524,18.561772,18.188304,17.814836,17.441371,17.067903,16.694435,16.320967,15.947506,15.574038,15.20057,14.864421,14.528279,14.1921365,13.8559924,13.5198476,13.1837032,12.8475591,12.5114147,12.1752706,11.8391262,11.5423314,11.245537,10.9487422,10.6519478,10.355153,10.0583582,9.7615638,9.464769,9.1679746,8.8711798,8.6282494,8.385319,8.1423883,7.8994586,7.6565282,7.4135978,7.1706674,6.9277367,6.6848063,6.4418766,6.2530735,6.0642707,5.8754676,5.6866645,5.4978624,5.3090593,5.1202562,4.9314534,4.7426503,4.5538479,4.4230515,4.2922561,4.1614604,4.0306647,3.899869,3.7690733,3.6382769,3.5074812,3.3766855,3.2458898,3.156876,3.0678615,2.9788477,2.8898339,2.8008201,2.7118053,2.6227915,2.5337777,2.4447639,2.3557501,2.2938408,2.2319319,2.1700233,2.1081147,2.0462058,1.9842965,1.9223879,1.860479,1.7985704,1.7366618,1.7129953,1.6893291,1.6656629,1.6419971,1.6183309,1.5946644,1.5709982,1.5473327,1.5236662
1997,56.972836,58.223256,59.473666,59.424592,59.375512,59.326442,59.277362,59.228288,59.179212,59.130138,59.081058,58.704658,58.328258,57.951852,57.575456,57.199056,56.82265,56.44625,56.06985,55.693444,55.317044,54.880836,54.444628,54.008426,53.572218,53.13601,52.699806,52.263604,51.827396,51.391188,50.954986,50.543268,50.131552,49.71984,49.308118,48.896406,48.48469,48.072968,47.661256,47.249534,46.837822,46.441478,46.045136,45.648792,45.252448,44.856104,44.459766,44.063418,43.667074,43.270736,42.874392,42.479884,42.085372,41.690864,41.296356,40.901844,40.507336,40.112828,39.71832,39.323808,38.9293,38.529476,38.129652,37.729828,37.330004,36.93018,36.530356,36.130536,35.730718,35.330894,34.93107,34.53012,34.12917,33.72822,33.32727,32.92632,32.52537,32.12442,31.72347,31.32253,30.92158,30.518728,30.11588,29.713028,29.31018,28.907328,28.50448,28.101632,27.698786,27.295938,26.893086,26.489178,26.08528,25.681372,25.277464,24.873562,24.469658,24.06575,23.661848,23.25794,22.854032,22.46411,22.074178,21.68425,21.294318,20.904396,20.514464,20.124536,19.734604,19.344678,18.95475,18.581036,18.207322,17.833608,17.459898,17.086184,16.71247,16.338756,15.965048,15.591334,15.21762,14.881168,14.544722,14.208276,13.8718282,13.5353798,13.1989316,12.8624838,12.5260356,12.1895878,11.8531396,11.5560302,11.258921,10.9618116,10.6647024,10.367593,10.0704836,9.7733744,9.476265,9.1791558,8.8820464,8.6388102,8.395574,8.1523374,7.9091018,7.6658656,7.4226294,7.1793932,6.9361566,6.6929204,6.4496848,6.26062,6.0715556,5.8824908,5.693426,5.5043622,5.3152974,5.1262326,4.9371682,4.7481034,4.5590392,4.428042,4.2970458,4.1660492,4.0350526,3.904056,3.7730594,3.6420622,3.5110656,3.380069,3.2490724,3.159925,3.070777,2.9816296,2.8924822,2.8033348,2.7141864,2.625039,2.5358916,2.4467442,2.3575968,2.2956474,2.2336982,2.1717494,2.1098006,2.0478514,1.985902,1.9239532,1.862004,1.8000552,1.7381064,1.7142954,1.6904848,1.6666742,1.6428638,1.6190532,1.5952422,1.5714316,1.5476216,1.5238106
1997.5,57.15775,58.390905,59.62405,59.5634,59.502745,59.4421,59.381445,59.320795,59.260145,59.199495,59.13884,58.76182,58.3848,58.007775,57.63076,57.25374,56.876715,56.499695,56.122675,55.74565,55.36863,54.93205,54.49547,54.058895,53.622315,53.185735,52.74916,52.312585,51.876005,51.439425,51.00285,50.59073,50.17861,49.766495,49.35437,48.942255,48.530135,48.11801,47.705895,47.29377,46.881655,46.48486,46.088065,45.69127,45.294475,44.89768,44.50089,44.10409,43.707295,43.310505,42.91371,42.518765,42.123815,41.72887,41.333925,40.938975,40.54403,40.149085,39.75414,39.35919,38.964245,38.56402,38.163795,37.76357,37.363345,36.96312,36.562895,36.162675,35.762455,35.36223,34.962005,34.56069,34.159375,33.75806,33.356745,32.95543,32.554115,32.1528,31.751485,31.35018,30.948865,30.545715,30.14257,29.73942,29.336275,28.933125,28.52998,28.126835,27.72369,27.320545,26.917395,26.513245,26.109105,25.704955,25.300805,24.89666,24.492515,24.088365,23.68422,23.28007,22.87592,22.48576,22.09559,21.705425,21.315255,20.925095,20.534925,20.14476,19.75459,19.364425,18.97426,18.6003,18.22634,17.85238,17.478425,17.104465,16.730505,16.356545,15.98259,15.60863,15.23467,14.897915,14.561165,14.2244155,13.887664,13.550912,13.21416,12.8774085,12.5406565,12.203905,11.867153,11.569729,11.272305,10.974881,10.677457,10.380033,10.082609,9.785185,9.487761,9.190337,8.892913,8.649371,8.405829,8.1622865,7.918745,7.675203,7.431661,7.188119,6.9445765,6.7010345,6.457493,6.2681665,6.0788405,5.889514,5.7001875,5.510862,5.3215355,5.132209,4.942883,4.7535565,4.5642305,4.4330325,4.3018355,4.170638,4.0394405,3.908243,3.7770455,3.6458475,3.51465,3.3834525,3.252255,3.162974,3.0736925,2.9844115,2.8951305,2.8058495,2.7165675,2.6272865,2.5380055,2.4487245,2.3594435,2.297454,2.2354645,2.1734755,2.1114865,2.049497,1.9875075,1.9255185,1.863529,1.80154,1.739551,1.7155955,1.6916405,1.6676855,1.6437305,1.6197755,1.59582,1.571865,1.5479105,1.523955
1998,57.342664,58.558554,59.774434,59.702208,59.629978,59.557758,59.485528,59.413302,59.341078,59.268852,59.196622,58.818982,58.441342,58.063698,57.686064,57.308424,56.93078,56.55314,56.1755,55.797856,55.420216,54.983264,54.546312,54.109364,53.672412,53.23546,52.798514,52.361566,51.924614,51.487662,51.050714,50.638192,50.225668,49.81315,49.400622,48.988104,48.57558,48.163052,47.750534,47.338006,46.925488,46.528242,46.130994,45.733748,45.336502,44.939256,44.542014,44.144762,43.747516,43.350274,42.953028,42.557646,42.162258,41.766876,41.371494,40.976106,40.580724,40.185342,39.78996,39.394572,38.99919,38.598564,38.197938,37.797312,37.396686,36.99606,36.595434,36.194814,35.794192,35.393566,34.99294,34.59126,34.18958,33.7879,33.38622,32.98454,32.58286,32.18118,31.7795,31.37783,30.97615,30.572702,30.16926,29.765812,29.36237,28.958922,28.55548,28.152038,27.748594,27.345152,26.941704,26.537312,26.13293,25.728538,25.324146,24.919758,24.515372,24.11098,23.706592,23.3022,22.897808,22.50741,22.117002,21.7266,21.336192,20.945794,20.555386,20.164984,19.774576,19.384172,18.99377,18.619564,18.245358,17.871152,17.496952,17.122746,16.74854,16.374334,16.000132,15.625926,15.25172,14.914662,14.577608,14.240555,13.9034998,13.5664442,13.2293884,12.8923332,12.5552774,12.2182222,11.8811664,11.5834278,11.285689,10.9879504,10.6902116,10.392473,10.0947344,9.7969956,9.499257,9.2015182,8.9037796,8.6599318,8.416084,8.1722356,7.9283882,7.6845404,7.4406926,7.1968448,6.9529964,6.7091486,6.4653012,6.275713,6.0861254,5.8965372,5.706949,5.5173618,5.3277736,5.1381854,4.9485978,4.7590096,4.5694218,4.438023,4.3066252,4.1752268,4.0438284,3.91243,3.7810316,3.6496328,3.5182344,3.386836,3.2554376,3.166023,3.076608,2.9871934,2.8977788,2.8083642,2.7189486,2.629534,2.5401194,2.4507048,2.3612902,2.2992606,2.2372308,2.1752016,2.1131724,2.0511426,1.989113,1.9270838,1.865054,1.8030248,1.7409956,1.7168956,1.6927962,1.6686968,1.6445972,1.6204978,1.5963978,1.5722984,1.5481994,1.5240994
1998.5,57.527578,58.726203,59.924818,59.841016,59.757211,59.673416,59.589611,59.505809,59.422011,59.338209,59.254404,58.876144,58.497884,58.119621,57.741368,57.363108,56.984845,56.606585,56.228325,55.850062,55.471802,55.034478,54.597154,54.159833,53.722509,53.285185,52.847868,52.410547,51.973223,51.535899,51.098578,50.685654,50.272726,49.859805,49.446874,49.033953,48.621025,48.208094,47.795173,47.382242,46.969321,46.571624,46.173923,45.776226,45.378529,44.980832,44.583138,44.185434,43.787737,43.390043,42.992346,42.596527,42.200701,41.804882,41.409063,41.013237,40.617418,40.221599,39.82578,39.429954,39.034135,38.633108,38.232081,37.831054,37.430027,37.029,36.627973,36.226953,35.825929,35.424902,35.023875,34.62183,34.219785,33.81774,33.415695,33.01365,32.611605,32.20956,31.807515,31.40548,31.003435,30.599689,30.19595,29.792204,29.388465,28.984719,28.58098,28.177241,27.773498,27.369759,26.966013,26.561379,26.156755,25.752121,25.347487,24.942856,24.538229,24.133595,23.728964,23.32433,22.919696,22.52906,22.138414,21.747775,21.357129,20.966493,20.575847,20.185208,19.794562,19.403919,19.01328,18.638828,18.264376,17.889924,17.515479,17.141027,16.766575,16.392123,16.017674,15.643222,15.26877,14.931409,14.594051,14.2566945,13.9193356,13.5819764,13.2446168,12.9072579,12.5698983,12.2325394,11.8951798,11.5971266,11.299073,11.0010198,10.7029662,10.404913,10.1068598,9.8088062,9.510753,9.2126994,8.9146462,8.6704926,8.426339,8.1821847,7.9380314,7.6938778,7.4497242,7.2055706,6.9614163,6.7172627,6.4731094,6.2832595,6.0934103,5.9035604,5.7137105,5.5238616,5.3340117,5.1441618,4.9543126,4.7644627,4.5746131,4.4430135,4.3114149,4.1798156,4.0482163,3.916617,3.7850177,3.6534181,3.5218188,3.3902195,3.2586202,3.169072,3.0795235,2.9899753,2.9004271,2.8108789,2.7213297,2.6317815,2.5422333,2.4526851,2.3631369,2.3010672,2.2389971,2.1769277,2.1148583,2.0527882,1.9907185,1.9286491,1.866579,1.8045096,1.7424402,1.7181957,1.6939519,1.6697081,1.6454639,1.6212201,1.5969756,1.5727318,1.5484883,1.5242438
1999,57.712492,58.893852,60.075202,59.979824,59.884444,59.789074,59.693694,59.598316,59.502944,59.407566,59.312186,58.933306,58.554426,58.175544,57.796672,57.417792,57.03891,56.66003,56.28115,55.902268,55.523388,55.085692,54.647996,54.210302,53.772606,53.33491,52.897222,52.459528,52.021832,51.584136,51.146442,50.733116,50.319784,49.90646,49.493126,49.079802,48.66647,48.253136,47.839812,47.426478,47.013154,46.615006,46.216852,45.818704,45.420556,45.022408,44.624262,44.226106,43.827958,43.429812,43.031664,42.635408,42.239144,41.842888,41.446632,41.050368,40.654112,40.257856,39.8616,39.465336,39.06908,38.667652,38.266224,37.864796,37.463368,37.06194,36.660512,36.259092,35.857666,35.456238,35.05481,34.6524,34.24999,33.84758,33.44517,33.04276,32.64035,32.23794,31.83553,31.43313,31.03072,30.626676,30.22264,29.818596,29.41456,29.010516,28.60648,28.202444,27.798402,27.394366,26.990322,26.585446,26.18058,25.775704,25.370828,24.965954,24.561086,24.15621,23.751336,23.34646,22.941584,22.55071,22.159826,21.76895,21.378066,20.987192,20.596308,20.205432,19.814548,19.423666,19.03279,18.658092,18.283394,17.908696,17.534006,17.159308,16.78461,16.409912,16.035216,15.660518,15.28582,14.948156,14.610494,14.272834,13.9351714,13.5975086,13.2598452,12.9221826,12.5845192,12.2468566,11.9091932,11.6108254,11.312457,11.0140892,10.7157208,10.417353,10.1189852,9.8206168,9.522249,9.2238806,8.9255128,8.6810534,8.436594,8.1921338,7.9476746,7.7032152,7.4587558,7.2142964,6.9698362,6.7253768,6.4809176,6.290806,6.1006952,5.9105836,5.720472,5.5303614,5.3402498,5.1501382,4.9600274,4.7699158,4.5798044,4.448004,4.3162046,4.1844044,4.0526042,3.920804,3.7890038,3.6572034,3.5254032,3.393603,3.2618028,3.172121,3.082439,2.9927572,2.9030754,2.8133936,2.7237108,2.634029,2.5443472,2.4546654,2.3649836,2.3028738,2.2407634,2.1786538,2.1165442,2.0544338,1.992324,1.9302144,1.868104,1.8059944,1.7438848,1.7194958,1.6951076,1.6707194,1.6463306,1.6219424,1.5975534,1.5731652,1.5487772,1.5243882
1999.5,57.897406,59.061501,60.225586,60.118632,60.011677,59.904732,59.797777,59.690823,59.583877,59.476923,59.369968,58.990468,58.610968,58.231467,57.851976,57.472476,57.092975,56.713475,56.333975,55.954474,55.574974,55.136906,54.698838,54.260771,53.822703,53.384635,52.946576,52.508509,52.070441,51.632373,51.194306,50.780578,50.366842,49.953115,49.539378,49.125651,48.711915,48.298178,47.884451,47.470714,47.056987,46.658388,46.259781,45.861182,45.462583,45.063984,44.665386,44.266778,43.868179,43.469581,43.070982,42.674289,42.277587,41.880894,41.484201,41.087499,40.690806,40.294113,39.89742,39.500718,39.104025,38.702196,38.300367,37.898538,37.496709,37.09488,36.693051,36.291231,35.889403,35.487574,35.085745,34.68297,34.280195,33.87742,33.474645,33.07187,32.669095,32.26632,31.863545,31.46078,31.058005,30.653663,30.24933,29.844988,29.440655,29.036313,28.63198,28.227647,27.823306,27.418973,27.014631,26.609513,26.204405,25.799287,25.394169,24.989052,24.583943,24.178825,23.773708,23.36859,22.963472,22.57236,22.181238,21.790125,21.399003,21.007891,20.616769,20.225656,19.834534,19.443413,19.0523,18.677356,18.302412,17.927468,17.552533,17.177589,16.802645,16.427701,16.052758,15.677814,15.30287,14.964903,14.626937,14.2889735,13.9510072,13.6130408,13.2750736,12.9371073,12.5991401,12.2611738,11.9232066,11.6245242,11.325841,11.0271586,10.7284754,10.429793,10.1311106,9.8324274,9.533745,9.2350618,8.9363794,8.6916142,8.446849,8.2020829,7.9573178,7.7125526,7.4677874,7.2230222,6.9782561,6.7334909,6.4887258,6.2983525,6.1079801,5.9176068,5.7272335,5.5368612,5.3464879,5.1561146,4.9657422,4.7753689,4.5849957,4.4529945,4.3209943,4.1889932,4.0569921,3.924991,3.7929899,3.6609887,3.5289876,3.3969865,3.2649854,3.17517,3.0853545,2.9955391,2.9057237,2.8159083,2.7260919,2.6362765,2.5464611,2.4566457,2.3668303,2.3046804,2.2425297,2.1803799,2.1182301,2.0560794,1.9939295,1.9317797,1.869629,1.8074792,1.7453294,1.7207959,1.6962633,1.6717307,1.6471973,1.6226647,1.5981312,1.5735986,1.5490661,1.5245326
2000,58.08232,59.22915,60.37597,60.25744,60.13891,60.02039,59.90186,59.78333,59.66481,59.54628,59.42775,59.04763,58.66751,58.28739,57.90728,57.52716,57.14704,56.76692,56.3868,56.00668,55.62656,55.18812,54.74968,54.31124,53.8728,53.43436,52.99593,52.55749,52.11905,51.68061,51.24217,50.82804,50.4139,49.99977,49.58563,49.1715,48.75736,48.34322,47.92909,47.51495,47.10082,46.70177,46.30271,45.90366,45.50461,45.10556,44.70651,44.30745,43.9084,43.50935,43.1103,42.71317,42.31603,41.9189,41.52177,41.12463,40.7275,40.33037,39.93324,39.5361,39.13897,38.73674,38.33451,37.93228,37.53005,37.12782,36.72559,36.32337,35.92114,35.51891,35.11668,34.71354,34.3104,33.90726,33.50412,33.10098,32.69784,32.2947,31.89156,31.48843,31.08529,30.68065,30.27602,29.87138,29.46675,29.06211,28.65748,28.25285,27.84821,27.44358,27.03894,26.63358,26.22823,25.82287,25.41751,25.01215,24.6068,24.20144,23.79608,23.39072,22.98536,22.59401,22.20265,21.8113,21.41994,21.02859,20.63723,20.24588,19.85452,19.46316,19.07181,18.69662,18.32143,17.94624,17.57106,17.19587,16.82068,16.44549,16.0703,15.69511,15.31992,14.98165,14.64338,14.305113,13.966843,13.628573,13.290302,12.952032,12.613761,12.275491,11.93722,11.638223,11.339225,11.040228,10.74123,10.442233,10.143236,9.844238,9.545241,9.246243,8.947246,8.702175,8.457104,8.212032,7.966961,7.72189,7.476819,7.231748,6.986676,6.741605,6.496534,6.305899,6.115265,5.92463,5.733995,5.543361,5.352726,5.162091,4.971457,4.780822,4.590187,4.457985,4.325784,4.193582,4.06138,3.929178,3.796976,3.664774,3.532572,3.40037,3.268168,3.178219,3.08827,2.998321,2.908372,2.818423,2.728473,2.638524,2.548575,2.458626,2.368677,2.306487,2.244296,2.182106,2.119916,2.057725,1.995535,1.933345,1.871154,1.808964,1.746774,1.722096,1.697419,1.672742,1.648064,1.623387,1.598709,1.574032,1.549355,1.524677
