"time","0","0.5","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","8.5","9","9.5","10","10.5","11","11.5","12","12.5","13","13.5","14","14.5","15","15.5","16","16.5","17","17.5","18","18.5","19","19.5","20","20.5","21","21.5","22","22.5","23","23.5","24","24.5","25","25.5","26","26.5","27","27.5","28","28.5","29","29.5","30","30.5","31","31.5","32","32.5","33","33.5","34","34.5","35","35.5","36","36.5","37","37.5","38","38.5","39","39.5","40","40.5","41","41.5","42","42.5","43","43.5","44","44.5","45","45.5","46","46.5","47","47.5","48","48.5","49","49.5","50","50.5","51","51.5","52","52.5","53","53.5","54","54.5","55","55.5","56","56.5","57","57.5","58","58.5","59","59.5","60","60.5","61","61.5","62","62.5","63","63.5","64","64.5","65","65.5","66","66.5","67","67.5","68","68.5","69","69.5","70","70.5","71","71.5","72","72.5","73","73.5","74","74.5","75","75.5","76","76.5","77","77.5","78","78.5","79","79.5","80","80.5","81","81.5","82","82.5","83","83.5","84","84.5","85","85.5","86","86.5","87","87.5","88","88.5","89","89.5","90","90.5","91","91.5","92","92.5","93","93.5","94","94.5","95","95.5","96","96.5","97","97.5","98","98.5","99","99.5"
1964.5,34.335488,36.468607,38.601726,39.414509,40.2273,41.040083,41.852866,42.665658,43.47844,44.291232,45.104015,44.849007,44.593999,44.338981,44.083973,43.828965,43.573948,43.31894,43.063932,42.808924,42.553907,42.169046,41.784185,41.399325,41.014464,40.629603,40.244742,39.859882,39.475021,39.09016,38.7053,38.362463,38.019626,37.676798,37.333961,36.991124,36.648296,36.305459,35.962622,35.619794,35.276957,34.996612,34.716266,34.43592,34.155565,33.875219,33.594873,33.314527,33.034181,32.753835,32.473489,32.174521,31.875562,31.576603,31.277644,30.978685,30.679725,30.380757,30.081798,29.782839,29.48388,29.164598,28.845315,28.526041,28.206758,27.887475,27.568202,27.248919,26.929636,26.610362,26.29108,25.968169,25.64525,25.322339,24.99942,24.676509,24.353599,24.03068,23.707769,23.38485,23.061939,22.746011,22.430082,22.114154,21.798225,21.482297,21.166368,20.85044,20.534511,20.218592,19.902663,19.588397,19.274139,18.959882,18.645625,18.331367,18.017101,17.702844,17.388586,17.074329,16.760072,16.45878,16.157489,15.856197,15.554906,15.253614,14.952323,14.651031,14.34974,14.048457,13.747166,13.461863,13.176569,12.891275,12.605981,12.320687,12.035393,11.750099,11.464796,11.179501,10.894207,10.6448725,10.3955357,10.146199,9.8968623,9.6475247,9.3981879,9.1488512,8.8995145,8.6501777,8.400841,8.1832189,7.9655968,7.7479748,7.5303527,7.3127306,7.0951085,6.8774855,6.6598634,6.4422414,6.2246193,6.0514949,5.8783697,5.7052444,5.5321201,5.3589948,5.1858696,5.0127443,4.83962,4.6664947,4.4933695,4.3646002,4.23583,4.1070598,3.9782905,3.8495203,3.7207501,3.5919808,3.4632106,3.3344404,3.2056711,3.1177898,3.0299094,2.9420281,2.8541477,2.7662664,2.6783851,2.5905047,2.5026234,2.414743,2.3268617,2.2638185,2.2007753,2.1377312,2.074688,2.0116448,1.9486007,1.8855575,1.8225143,1.7594711,1.696427,1.6732899,1.6501538,1.6270167,1.6038797,1.5807427,1.5576065,1.5344695,1.5113324,1.4881954,1.4650583,1.444764,1.4244687,1.4041735,1.3838791,1.3635838,1.3432895,1.3229942,1.3026989,1.2824046
1965,34.63752,36.75667,38.87582,39.66946,40.46311,41.25675,42.05039,42.84404,43.63768,44.43133,45.22497,44.96847,44.71197,44.45546,44.19896,43.94246,43.68595,43.42945,43.17295,42.91645,42.65994,42.27455,41.88916,41.50377,41.11838,40.73299,40.3476,39.96221,39.57682,39.19143,38.80604,38.46247,38.1189,37.77534,37.43177,37.0882,36.74464,36.40107,36.0575,35.71394,35.37037,35.089,34.80763,34.52626,34.24488,33.96351,33.68214,33.40077,33.1194,32.83803,32.55666,32.25672,31.95679,31.65686,31.35693,31.057,30.75707,30.45713,30.1572,29.85727,29.55734,29.23726,28.91718,28.59711,28.27703,27.95695,27.63688,27.3168,26.99672,26.67665,26.35657,26.03291,25.70924,25.38558,25.06191,24.73825,24.41459,24.09092,23.76726,23.44359,23.11993,22.80328,22.48663,22.16998,21.85333,21.53668,21.22003,20.90338,20.58673,20.27009,19.95344,19.63853,19.32363,19.00873,18.69383,18.37893,18.06402,17.74912,17.43422,17.11932,16.80442,16.50255,16.20068,15.89881,15.59694,15.29507,14.9932,14.69133,14.38946,14.0876,13.78573,13.49991,13.2141,12.92829,12.64248,12.35667,12.07086,11.78505,11.49923,11.21342,10.92761,10.677736,10.42786,10.177984,9.928108,9.678231,9.428355,9.178479,8.928603,8.678727,8.428851,8.210703,7.992555,7.774407,7.556259,7.338111,7.119963,6.901814,6.683666,6.465518,6.24737,6.073737,5.900103,5.726469,5.552836,5.379202,5.205568,5.031934,4.858301,4.684667,4.511033,4.381786,4.252538,4.12329,3.994043,3.864795,3.735547,3.6063,3.477052,3.347804,3.218557,3.130246,3.041936,2.953625,2.865315,2.777004,2.688693,2.600383,2.512072,2.423762,2.335451,2.272081,2.208711,2.14534,2.08197,2.0186,1.955229,1.891859,1.828489,1.765119,1.701748,1.678422,1.655097,1.631771,1.608445,1.585119,1.561794,1.538468,1.515142,1.491816,1.46849,1.448059,1.427627,1.407195,1.386764,1.366332,1.345901,1.325469,1.305037,1.284606
1965.5,35.062455,37.177051,39.291646,40.073103,40.854569,41.636026,42.417483,43.198949,43.980405,44.761871,45.543328,45.283467,45.023606,44.763736,44.503875,44.244014,43.984144,43.724283,43.464422,43.204561,42.944691,42.557819,42.170946,41.784074,41.397202,41.010329,40.623457,40.236584,39.849712,39.462839,39.075967,38.730419,38.384871,38.039332,37.693784,37.348236,37.002697,36.657149,36.311601,35.966062,35.620514,35.336394,35.052274,34.768154,34.484025,34.199905,33.915785,33.631665,33.347545,33.063425,32.779305,32.476771,32.174246,31.871721,31.569196,31.266671,30.964146,30.661612,30.359087,30.056562,29.754037,29.431831,29.109625,28.787427,28.465221,28.143014,27.820817,27.498611,27.176404,26.854207,26.532,26.20634,25.880671,25.555011,25.229342,24.903682,24.578022,24.252354,23.926694,23.601025,23.275365,22.956792,22.638219,22.319646,22.001073,21.6825,21.363927,21.045354,20.726781,20.408217,20.089644,19.77302,19.456404,19.139789,18.823173,18.506558,18.189933,17.873318,17.556702,17.240087,16.923471,16.620044,16.316617,16.01319,15.709763,15.406335,15.102908,14.799481,14.496054,14.192636,13.889209,13.601985,13.314771,13.027557,12.740343,12.453128,12.165914,11.8787,11.591476,11.304262,11.017048,10.7656923,10.5143351,10.2629778,10.0116205,9.7602624,9.5089051,9.2575478,9.0061906,8.7548333,8.503476,8.2838674,8.0642587,7.8446501,7.6250415,7.4054328,7.1858242,6.9662147,6.746606,6.5269974,6.3073887,6.1323389,5.9572882,5.7822375,5.6071876,5.4321369,5.2570862,5.0820355,4.9069857,4.7319349,4.5568842,4.4263576,4.29583,4.1653025,4.0347758,3.9042483,3.7737207,3.6431941,3.5126665,3.382139,3.2516123,3.1621759,3.0727403,2.9833038,2.8938682,2.8044318,2.7149953,2.6255597,2.5361232,2.4466877,2.3572512,2.2933255,2.2293997,2.1654731,2.1015474,2.0376217,1.973695,1.9097693,1.8458436,1.7819178,1.7179912,1.6940757,1.6701611,1.6462456,1.6223301,1.5984146,1.5745,1.5505845,1.5266689,1.5027534,1.4788379,1.4580198,1.4372007,1.4163816,1.3955634,1.3747443,1.3539262,1.3331071,1.312288,1.2914698
1966,35.48739,37.597432,39.707472,40.476746,41.246028,42.015302,42.784576,43.553858,44.32313,45.092412,45.861686,45.598464,45.335242,45.072012,44.80879,44.545568,44.282338,44.019116,43.755894,43.492672,43.229442,42.841088,42.452732,42.064378,41.676024,41.287668,40.899314,40.510958,40.122604,39.734248,39.345894,38.998368,38.650842,38.303324,37.955798,37.608272,37.260754,36.913228,36.565702,36.218184,35.870658,35.583788,35.296918,35.010048,34.72317,34.4363,34.14943,33.86256,33.57569,33.28882,33.00195,32.696822,32.391702,32.086582,31.781462,31.476342,31.171222,30.866094,30.560974,30.255854,29.950734,29.626402,29.30207,28.977744,28.653412,28.329078,28.004754,27.680422,27.356088,27.031764,26.70743,26.37977,26.052102,25.724442,25.396774,25.069114,24.741454,24.413788,24.086128,23.75846,23.4308,23.110304,22.789808,22.469312,22.148816,21.82832,21.507824,21.187328,20.866832,20.546344,20.225848,19.90751,19.589178,19.270848,18.952516,18.634186,18.315846,17.997516,17.679184,17.360854,17.042522,16.737538,16.432554,16.12757,15.822586,15.5176,15.212616,14.907632,14.602648,14.297672,13.992688,13.70406,13.415442,13.126824,12.838206,12.549586,12.260968,11.97235,11.683722,11.395104,11.106486,10.8536486,10.6008102,10.3479716,10.095133,9.8422938,9.5894552,9.3366166,9.0837782,8.8309396,8.578101,8.3570318,8.1359624,7.9148932,7.693824,7.4727546,7.2516854,7.0306154,6.809546,6.5884768,6.3674074,6.1909408,6.0144734,5.838006,5.6615392,5.4850718,5.3086044,5.132137,4.9556704,4.7792028,4.6027354,4.4709292,4.339122,4.207315,4.0755086,3.9437016,3.8118944,3.6800882,3.548281,3.416474,3.2846676,3.1941058,3.1035446,3.0129826,2.9224214,2.8318596,2.7412976,2.6507364,2.5601744,2.4696134,2.3790514,2.31457,2.2500884,2.1856062,2.1211248,2.0566434,1.992161,1.9276796,1.8631982,1.7987166,1.7342344,1.7097294,1.6852252,1.6607202,1.6362152,1.6117102,1.587206,1.562701,1.5381958,1.5136908,1.4891858,1.4679806,1.4467744,1.4255682,1.4043628,1.3831566,1.3619514,1.3407452,1.319539,1.2983336
1966.5,35.912325,38.017813,40.123298,40.880389,41.637487,42.394578,43.151669,43.908767,44.665855,45.422953,46.180044,45.913461,45.646878,45.380288,45.113705,44.847122,44.580532,44.313949,44.047366,43.780783,43.514193,43.124357,42.734518,42.344682,41.954846,41.565007,41.175171,40.785332,40.395496,40.005657,39.615821,39.266317,38.916813,38.567316,38.217812,37.868308,37.518811,37.169307,36.819803,36.470306,36.120802,35.831182,35.541562,35.251942,34.962315,34.672695,34.383075,34.093455,33.803835,33.514215,33.224595,32.916873,32.609158,32.301443,31.993728,31.686013,31.378298,31.070576,30.762861,30.455146,30.147431,29.820973,29.494515,29.168061,28.841603,28.515142,28.188691,27.862233,27.535772,27.209321,26.88286,26.5532,26.223533,25.893873,25.564206,25.234546,24.904886,24.575222,24.245562,23.915895,23.586235,23.263816,22.941397,22.618978,22.296559,21.97414,21.651721,21.329302,21.006883,20.684471,20.362052,20.042,19.721952,19.401907,19.081859,18.761814,18.441759,18.121714,17.801666,17.481621,17.161573,16.855032,16.548491,16.24195,15.935409,15.628865,15.322324,15.015783,14.709242,14.402708,14.096167,13.806135,13.516113,13.226091,12.936069,12.646044,12.356022,12.066,11.775968,11.485946,11.195924,10.9416049,10.6872853,10.4329654,10.1786455,9.9243252,9.6700053,9.4156854,9.1613658,8.9070459,8.652726,8.4301962,8.2076661,7.9851363,7.7626065,7.5400764,7.3175466,7.0950161,6.872486,6.6499562,6.4274261,6.2495427,6.0716586,5.8937745,5.7158908,5.5380067,5.3601226,5.1822385,5.0043551,4.8264707,4.6485866,4.5155008,4.382414,4.2493275,4.1162414,3.9831549,3.8500681,3.7169823,3.5838955,3.450809,3.3177229,3.2260357,3.1343489,3.0426614,2.9509746,2.8592874,2.7675999,2.6759131,2.5842256,2.4925391,2.4008516,2.3358145,2.2707771,2.2057393,2.1407022,2.0756651,2.010627,1.9455899,1.8805528,1.8155154,1.7504776,1.7253831,1.7002893,1.6751948,1.6501003,1.6250058,1.599912,1.5748175,1.5497227,1.5246282,1.4995337,1.4779414,1.4563481,1.4347548,1.4131622,1.3915689,1.3699766,1.3483833,1.32679,1.3051974
1967,36.33726,38.438194,40.539124,41.284032,42.028946,42.773854,43.518762,44.263676,45.00858,45.753494,46.498402,46.228458,45.958514,45.688564,45.41862,45.148676,44.878726,44.608782,44.338838,44.068894,43.798944,43.407626,43.016304,42.624986,42.233668,41.842346,41.451028,41.059706,40.668388,40.277066,39.885748,39.534266,39.182784,38.831308,38.479826,38.128344,37.776868,37.425386,37.073904,36.722428,36.370946,36.078576,35.786206,35.493836,35.20146,34.90909,34.61672,34.32435,34.03198,33.73961,33.44724,33.136924,32.826614,32.516304,32.205994,31.895684,31.585374,31.275058,30.964748,30.654438,30.344128,30.015544,29.68696,29.358378,29.029794,28.701206,28.372628,28.044044,27.715456,27.386878,27.05829,26.72663,26.394964,26.063304,25.731638,25.399978,25.068318,24.736656,24.404996,24.07333,23.74167,23.417328,23.092986,22.768644,22.444302,22.11996,21.795618,21.471276,21.146934,20.822598,20.498256,20.17649,19.854726,19.532966,19.211202,18.889442,18.567672,18.245912,17.924148,17.602388,17.280624,16.972526,16.664428,16.35633,16.048232,15.74013,15.432032,15.123934,14.815836,14.507744,14.199646,13.90821,13.616784,13.325358,13.033932,12.742502,12.451076,12.15965,11.868214,11.576788,11.285362,11.0295612,10.7737604,10.5179592,10.262158,10.0063566,9.7505554,9.4947542,9.2389534,8.9831522,8.727351,8.5033606,8.2793698,8.0553794,7.831389,7.6073982,7.3834078,7.1594168,6.935426,6.7114356,6.4874448,6.3081446,6.1288438,5.949543,5.7702424,5.5909416,5.4116408,5.23234,5.0530398,4.8737386,4.6944378,4.5600724,4.425706,4.29134,4.1569742,4.0226082,3.8882418,3.7538764,3.61951,3.485144,3.3507782,3.2579656,3.1651532,3.0723402,2.9795278,2.8867152,2.7939022,2.7010898,2.6082768,2.5154648,2.4226518,2.357059,2.2914658,2.2258724,2.1602796,2.0946868,2.029093,1.9635002,1.8979074,1.8323142,1.7667208,1.7410368,1.7153534,1.6896694,1.6639854,1.6383014,1.612618,1.586934,1.5612496,1.5355656,1.5098816,1.4879022,1.4659218,1.4439414,1.4219616,1.3999812,1.3780018,1.3560214,1.334041,1.3120612
1967.5,36.762195,38.858575,40.95495,41.687675,42.420405,43.15313,43.885855,44.618585,45.351305,46.084035,46.81676,46.543455,46.27015,45.99684,45.723535,45.45023,45.17692,44.903615,44.63031,44.357005,44.083695,43.690895,43.29809,42.90529,42.51249,42.119685,41.726885,41.33408,40.94128,40.548475,40.155675,39.802215,39.448755,39.0953,38.74184,38.38838,38.034925,37.681465,37.328005,36.97455,36.62109,36.32597,36.03085,35.73573,35.440605,35.145485,34.850365,34.555245,34.260125,33.965005,33.669885,33.356975,33.04407,32.731165,32.41826,32.105355,31.79245,31.47954,31.166635,30.85373,30.540825,30.210115,29.879405,29.548695,29.217985,28.88727,28.556565,28.225855,27.89514,27.564435,27.23372,26.90006,26.566395,26.232735,25.89907,25.56541,25.23175,24.89809,24.56443,24.230765,23.897105,23.57084,23.244575,22.91831,22.592045,22.26578,21.939515,21.61325,21.286985,20.960725,20.63446,20.31098,19.9875,19.664025,19.340545,19.01707,18.693585,18.37011,18.04663,17.723155,17.399675,17.09002,16.780365,16.47071,16.161055,15.851395,15.54174,15.232085,14.92243,14.61278,14.303125,14.010285,13.717455,13.424625,13.131795,12.83896,12.54613,12.2533,11.96046,11.66763,11.3748,11.1175175,10.8602355,10.602953,10.3456705,10.088388,9.8311055,9.573823,9.316541,9.0592585,8.801976,8.576525,8.3510735,8.1256225,7.9001715,7.67472,7.449269,7.2238175,6.998366,6.772915,6.5474635,6.3667465,6.186029,6.0053115,5.824594,5.6438765,5.463159,5.2824415,5.1017245,4.9210065,4.740289,4.604644,4.468998,4.3333525,4.197707,4.0620615,3.9264155,3.7907705,3.6551245,3.519479,3.3838335,3.2898955,3.1959575,3.102019,3.008081,2.914143,2.8202045,2.7262665,2.632328,2.5383905,2.444452,2.3783035,2.3121545,2.2460055,2.179857,2.1137085,2.047559,1.9814105,1.915262,1.849113,1.782964,1.7566905,1.7304175,1.704144,1.6778705,1.651597,1.625324,1.5990505,1.5727765,1.546503,1.5202295,1.497863,1.4754955,1.453128,1.430761,1.4083935,1.386027,1.3636595,1.341292,1.318925
1968,37.18713,39.278956,41.370776,42.091318,42.811864,43.532406,44.252948,44.973494,45.69403,46.414576,47.135118,46.858452,46.581786,46.305116,46.02845,45.751784,45.475114,45.198448,44.921782,44.645116,44.368446,43.974164,43.579876,43.185594,42.791312,42.397024,42.002742,41.608454,41.214172,40.819884,40.425602,40.070164,39.714726,39.359292,39.003854,38.648416,38.292982,37.937544,37.582106,37.226672,36.871234,36.573364,36.275494,35.977624,35.67975,35.38188,35.08401,34.78614,34.48827,34.1904,33.89253,33.577026,33.261526,32.946026,32.630526,32.315026,31.999526,31.684022,31.368522,31.053022,30.737522,30.404686,30.07185,29.739012,29.406176,29.073334,28.740502,28.407666,28.074824,27.741992,27.40915,27.07349,26.737826,26.402166,26.066502,25.730842,25.395182,25.059524,24.723864,24.3882,24.05254,23.724352,23.396164,23.067976,22.739788,22.4116,22.083412,21.755224,21.427036,21.098852,20.770664,20.44547,20.120274,19.795084,19.469888,19.144698,18.819498,18.494308,18.169112,17.843922,17.518726,17.207514,16.896302,16.58509,16.273878,15.96266,15.651448,15.340236,15.029024,14.717816,14.406604,14.11236,13.818126,13.523892,13.229658,12.935418,12.641184,12.34695,12.052706,11.758472,11.464238,11.2054738,10.9467106,10.6879468,10.429183,10.1704194,9.9116556,9.6528918,9.3941286,9.1353648,8.876601,8.6496894,8.4227772,8.1958656,7.968954,7.7420418,7.5151302,7.2882182,7.061306,6.8343944,6.6074822,6.4253484,6.2432142,6.06108,5.8789456,5.6968114,5.5146772,5.332543,5.1504092,4.9682744,4.7861402,4.6492156,4.51229,4.375365,4.2384398,4.1015148,3.9645892,3.8276646,3.690739,3.553814,3.4168888,3.3218254,3.2267618,3.1316978,3.0366342,2.9415708,2.8465068,2.7514432,2.6563792,2.5613162,2.4662522,2.399548,2.3328432,2.2661386,2.1994344,2.1327302,2.066025,1.9993208,1.9326166,1.8659118,1.7992072,1.7723442,1.7454816,1.7186186,1.6917556,1.6648926,1.63803,1.611167,1.5843034,1.5574404,1.5305774,1.5078238,1.4850692,1.4623146,1.4395604,1.4168058,1.3940522,1.3712976,1.348543,1.3257888
1968.5,37.612065,39.699337,41.786602,42.494961,43.203323,43.911682,44.620041,45.328403,46.036755,46.745117,47.453476,47.173449,46.893422,46.613392,46.333365,46.053338,45.773308,45.493281,45.213254,44.933227,44.653197,44.257433,43.861662,43.465898,43.070134,42.674363,42.278599,41.882828,41.487064,41.091293,40.695529,40.338113,39.980697,39.623284,39.265868,38.908452,38.551039,38.193623,37.836207,37.478794,37.121378,36.820758,36.520138,36.219518,35.918895,35.618275,35.317655,35.017035,34.716415,34.415795,34.115175,33.797077,33.478982,33.160887,32.842792,32.524697,32.206602,31.888504,31.570409,31.252314,30.934219,30.599257,30.264295,29.929329,29.594367,29.259398,28.924439,28.589477,28.254508,27.919549,27.58458,27.24692,26.909257,26.571597,26.233934,25.896274,25.558614,25.220958,24.883298,24.545635,24.207975,23.877864,23.547753,23.217642,22.887531,22.55742,22.227309,21.897198,21.567087,21.236979,20.906868,20.57996,20.253048,19.926143,19.599231,19.272326,18.945411,18.618506,18.291594,17.964689,17.637777,17.325008,17.012239,16.69947,16.386701,16.073925,15.761156,15.448387,15.135618,14.822852,14.510083,14.214435,13.918797,13.623159,13.327521,13.031876,12.736238,12.4406,12.144952,11.849314,11.553676,11.2934301,11.0331857,10.7729406,10.5126955,10.2524508,9.9922057,9.7319606,9.4717162,9.2114711,8.951226,8.7228538,8.4944809,8.2661087,8.0377365,7.8093636,7.5809914,7.3526189,7.124246,6.8958738,6.6675009,6.4839503,6.3003994,6.1168485,5.9332972,5.7497463,5.5661954,5.3826445,5.1990939,5.0155423,4.8319914,4.6937872,4.555582,4.4173775,4.2791726,4.1409681,4.0027629,3.8645587,3.7263535,3.588149,3.4499441,3.3537553,3.2575661,3.1613766,3.0651874,2.9689986,2.8728091,2.7766199,2.6804304,2.5842419,2.4880524,2.4207925,2.3535319,2.2862717,2.2190118,2.1517519,2.084491,2.0172311,1.9499712,1.8827106,1.8154504,1.7879979,1.7605457,1.7330932,1.7056407,1.6781882,1.650736,1.6232835,1.5958303,1.5683778,1.5409253,1.5177846,1.4946429,1.4715012,1.4483598,1.4252181,1.4020774,1.3789357,1.355794,1.3326526
1969,38.037,40.119718,42.202428,42.898604,43.594782,44.290958,44.987134,45.683312,46.37948,47.075658,47.771834,47.488446,47.205058,46.921668,46.63828,46.354892,46.071502,45.788114,45.504726,45.221338,44.937948,44.540702,44.143448,43.746202,43.348956,42.951702,42.554456,42.157202,41.759956,41.362702,40.965456,40.606062,40.246668,39.887276,39.527882,39.168488,38.809096,38.449702,38.090308,37.730916,37.371522,37.068152,36.764782,36.461412,36.15804,35.85467,35.5513,35.24793,34.94456,34.64119,34.33782,34.017128,33.696438,33.375748,33.055058,32.734368,32.413678,32.092986,31.772296,31.451606,31.130916,30.793828,30.45674,30.119646,29.782558,29.445462,29.108376,28.771288,28.434192,28.097106,27.76001,27.42035,27.080688,26.741028,26.401366,26.061706,25.722046,25.382392,25.042732,24.70307,24.36341,24.031376,23.699342,23.367308,23.035274,22.70324,22.371206,22.039172,21.707138,21.375106,21.043072,20.71445,20.385822,20.057202,19.728574,19.399954,19.071324,18.742704,18.414076,18.085456,17.756828,17.442502,17.128176,16.81385,16.499524,16.18519,15.870864,15.556538,15.242212,14.927888,14.613562,14.31651,14.019468,13.722426,13.425384,13.128334,12.831292,12.53425,12.237198,11.940156,11.643114,11.3813864,11.1196608,10.8579344,10.596208,10.3344822,10.0727558,9.8110294,9.5493038,9.2875774,9.025851,8.7960182,8.5661846,8.3363518,8.106519,7.8766854,7.6468526,7.4170196,7.187186,6.9573532,6.7275196,6.5425522,6.3575846,6.172617,5.9876488,5.8026812,5.6177136,5.432746,5.2477786,5.0628102,4.8778426,4.7383588,4.598874,4.45939,4.3199054,4.1804214,4.0409366,3.9014528,3.761968,3.622484,3.4829994,3.3856852,3.2883704,3.1910554,3.0937406,2.9964264,2.8991114,2.8017966,2.7044816,2.6071676,2.5098526,2.442037,2.3742206,2.3064048,2.2385892,2.1707736,2.102957,2.0351414,1.9673258,1.8995094,1.8316936,1.8036516,1.7756098,1.7475678,1.7195258,1.6914838,1.663442,1.6354,1.6073572,1.5793152,1.5512732,1.5277454,1.5042166,1.4806878,1.4571592,1.4336304,1.4101026,1.3865738,1.363045,1.3395164
1969.5,38.461935,40.540099,42.618254,43.302247,43.986241,44.670234,45.354227,46.038221,46.722205,47.406199,48.090192,47.803443,47.516694,47.229944,46.943195,46.656446,46.369696,46.082947,45.796198,45.509449,45.222699,44.823971,44.425234,44.026506,43.627778,43.229041,42.830313,42.431576,42.032848,41.634111,41.235383,40.874011,40.512639,40.151268,39.789896,39.428524,39.067153,38.705781,38.344409,37.983038,37.621666,37.315546,37.009426,36.703306,36.397185,36.091065,35.784945,35.478825,35.172705,34.866585,34.560465,34.237179,33.913894,33.590609,33.267324,32.944039,32.620754,32.297468,31.974183,31.650898,31.327613,30.988399,30.649185,30.309963,29.970749,29.631526,29.292313,28.953099,28.613876,28.274663,27.93544,27.59378,27.252119,26.910459,26.568798,26.227138,25.885478,25.543826,25.202166,24.860505,24.518845,24.184888,23.850931,23.516974,23.183017,22.84906,22.515103,22.181146,21.847189,21.513233,21.179276,20.84894,20.518596,20.188261,19.857917,19.527582,19.197237,18.866902,18.536558,18.206223,17.875879,17.559996,17.244113,16.92823,16.612347,16.296455,15.980572,15.664689,15.348806,15.032924,14.717041,14.418585,14.120139,13.821693,13.523247,13.224792,12.926346,12.6279,12.329444,12.030998,11.732552,11.4693427,11.2061359,10.9429282,10.6797205,10.4165136,10.1533059,9.8900982,9.6268914,9.3636837,9.100476,8.8691826,8.6378883,8.4065949,8.1753015,7.9440072,7.7127138,7.4814203,7.250126,7.0188326,6.7875383,6.6011541,6.4147698,6.2283855,6.0420004,5.8556161,5.6692318,5.4828475,5.2964633,5.1100781,4.9236938,4.7829304,4.642166,4.5014025,4.3606382,4.2198747,4.0791103,3.9383469,3.7975825,3.656819,3.5160547,3.4176151,3.3191747,3.2207342,3.1222938,3.0238542,2.9254137,2.8269733,2.7285328,2.6300933,2.5316528,2.4632815,2.3949093,2.3265379,2.2581666,2.1897953,2.121423,2.0530517,1.9846804,1.9163082,1.8479368,1.8193053,1.7906739,1.7620424,1.7334109,1.7047794,1.676148,1.6475165,1.6188841,1.5902526,1.5616211,1.5377062,1.5137903,1.4898744,1.4659586,1.4420427,1.4181278,1.3942119,1.370296,1.3463802
1970,38.88687,40.96048,43.03408,43.70589,44.3777,45.04951,45.72132,46.39313,47.06493,47.73674,48.40855,48.11844,47.82833,47.53822,47.24811,46.958,46.66789,46.37778,46.08767,45.79756,45.50745,45.10724,44.70702,44.30681,43.9066,43.50638,43.10617,42.70595,42.30574,41.90552,41.50531,41.14196,40.77861,40.41526,40.05191,39.68856,39.32521,38.96186,38.59851,38.23516,37.87181,37.56294,37.25407,36.9452,36.63633,36.32746,36.01859,35.70972,35.40085,35.09198,34.78311,34.45723,34.13135,33.80547,33.47959,33.15371,32.82783,32.50195,32.17607,31.85019,31.52431,31.18297,30.84163,30.50028,30.15894,29.81759,29.47625,29.13491,28.79356,28.45222,28.11087,27.76721,27.42355,27.07989,26.73623,26.39257,26.04891,25.70526,25.3616,25.01794,24.67428,24.3384,24.00252,23.66664,23.33076,22.99488,22.659,22.32312,21.98724,21.65136,21.31548,20.98343,20.65137,20.31932,19.98726,19.65521,19.32315,18.9911,18.65904,18.32699,17.99493,17.67749,17.36005,17.04261,16.72517,16.40772,16.09028,15.77284,15.4554,15.13796,14.82052,14.52066,14.22081,13.92096,13.62111,13.32125,13.0214,12.72155,12.42169,12.12184,11.82199,11.557299,11.292611,11.027922,10.763233,10.498545,10.233856,9.969167,9.704479,9.43979,9.175101,8.942347,8.709592,8.476838,8.244084,8.011329,7.778575,7.545821,7.313066,7.080312,6.847557,6.659756,6.471955,6.284154,6.096352,5.908551,5.72075,5.532949,5.345148,5.157346,4.969545,4.827502,4.685458,4.543415,4.401371,4.259328,4.117284,3.975241,3.833197,3.691154,3.54911,3.449545,3.349979,3.250413,3.150847,3.051282,2.951716,2.85215,2.752584,2.653019,2.553453,2.484526,2.415598,2.346671,2.277744,2.208817,2.139889,2.070962,2.002035,1.933107,1.86418,1.834959,1.805738,1.776517,1.747296,1.718075,1.688854,1.659633,1.630411,1.60119,1.571969,1.547667,1.523364,1.499061,1.474758,1.450455,1.426153,1.40185,1.377547,1.353244
