country_code_numeric,country_code,country,age_from,age_to,year,gender,value
270,GMB,Gambia,60,64,2015,male,14.775304
270,GMB,Gambia,65,69,2015,male,11.59126
270,GMB,Gambia,70,74,2015,male,8.7318731
270,GMB,Gambia,75,79,2015,male,6.3435151
270,GMB,Gambia,80,84,2015,male,4.4893184
270,GMB,Gambia,85,89,2015,male,3.1433361
270,GMB,Gambia,90,94,2015,male,2.2423393
270,GMB,Gambia,95,99,2015,male,1.6281718
270,GMB,Gambia,100,120,2015,male,1.32
270,GMB,Gambia,0,0,2020,male,61.8018
270,GMB,Gambia,1,4,2020,male,63.546711
270,GMB,Gambia,5,9,2020,male,60.882569
270,GMB,Gambia,10,14,2020,male,56.551569
270,GMB,Gambia,15,19,2020,male,51.952388
270,GMB,Gambia,20,24,2020,male,47.50412
270,GMB,Gambia,25,29,2020,male,43.278664
270,GMB,Gambia,30,34,2020,male,38.988405
270,GMB,Gambia,35,39,2020,male,34.716305
270,GMB,Gambia,40,44,2020,male,30.472494
270,GMB,Gambia,45,49,2020,male,26.3453
270,GMB,Gambia,50,54,2020,male,22.341585
270,GMB,Gambia,55,59,2020,male,18.546592
270,GMB,Gambia,60,64,2020,male,14.986398
270,GMB,Gambia,65,69,2020,male,11.752772
270,GMB,Gambia,70,74,2020,male,8.8511213
270,GMB,Gambia,75,79,2020,male,6.4264232
270,GMB,Gambia,80,84,2020,male,4.5442917
270,GMB,Gambia,85,89,2020,male,3.1767634
270,GMB,Gambia,90,94,2020,male,2.2620952
270,GMB,Gambia,95,99,2020,male,1.6391557
270,GMB,Gambia,100,120,2020,male,1.3206987
270,GMB,Gambia,0,0,2025,male,63.142102
270,GMB,Gambia,1,4,2025,male,64.603068
270,GMB,Gambia,5,9,2025,male,61.792373
270,GMB,Gambia,10,14,2025,male,57.385955
270,GMB,Gambia,15,19,2025,male,52.741563
270,GMB,Gambia,20,24,2025,male,48.234529
270,GMB,Gambia,25,29,2025,male,43.928349
270,GMB,Gambia,30,34,2025,male,39.569325
270,GMB,Gambia,35,39,2025,male,35.231673
270,GMB,Gambia,40,44,2025,male,30.927041
270,GMB,Gambia,45,49,2025,male,26.739271
270,GMB,Gambia,50,54,2025,male,22.678535
270,GMB,Gambia,55,59,2025,male,18.830936
270,GMB,Gambia,60,64,2025,male,15.220956
270,GMB,Gambia,65,69,2025,male,11.942507
270,GMB,Gambia,70,74,2025,male,9.0030883
270,GMB,Gambia,75,79,2025,male,6.5438707
270,GMB,Gambia,80,84,2025,male,4.6307557
270,GMB,Gambia,85,89,2025,male,3.2373823
270,GMB,Gambia,90,94,2025,male,2.3032016
270,GMB,Gambia,95,99,2025,male,1.6667111
270,GMB,Gambia,100,120,2025,male,1.337893
270,GMB,Gambia,0,0,2030,male,64.2491
270,GMB,Gambia,1,4,2030,male,65.476717
270,GMB,Gambia,5,9,2030,male,62.542623
270,GMB,Gambia,10,14,2030,male,58.074485
270,GMB,Gambia,15,19,2030,male,53.393749
270,GMB,Gambia,20,24,2030,male,48.840966
270,GMB,Gambia,25,29,2030,male,44.471909
270,GMB,Gambia,30,34,2030,male,40.0593
270,GMB,Gambia,35,39,2030,male,35.670265
270,GMB,Gambia,40,44,2030,male,31.317423
270,GMB,Gambia,45,49,2030,male,27.081054
270,GMB,Gambia,50,54,2030,male,22.973979
270,GMB,Gambia,55,59,2030,male,19.083675
270,GMB,Gambia,60,64,2030,male,15.432332
270,GMB,Gambia,65,69,2030,male,12.116414
270,GMB,Gambia,70,74,2030,male,9.1452824
270,GMB,Gambia,75,79,2030,male,6.6563091
270,GMB,Gambia,80,84,2030,male,4.7157533
270,GMB,Gambia,85,89,2030,male,3.2986095
270,GMB,Gambia,90,94,2030,male,2.3458162
270,GMB,Gambia,95,99,2030,male,1.6959408
270,GMB,Gambia,100,120,2030,male,1.3564828
270,GMB,Gambia,0,0,2035,male,65.1863
270,GMB,Gambia,1,4,2035,male,66.222112
270,GMB,Gambia,5,9,2035,male,63.184327
270,GMB,Gambia,10,14,2035,male,58.666008
270,GMB,Gambia,15,19,2035,male,53.956428
270,GMB,Gambia,20,24,2035,male,49.36884
270,GMB,Gambia,25,29,2035,male,44.951883
270,GMB,Gambia,30,34,2035,male,40.498259
270,GMB,Gambia,35,39,2035,male,36.069281
270,GMB,Gambia,40,44,2035,male,31.678079
270,GMB,Gambia,45,49,2035,male,27.402065
270,GMB,Gambia,50,54,2035,male,23.256201
270,GMB,Gambia,55,59,2035,male,19.329644
270,GMB,Gambia,60,64,2035,male,15.641741
270,GMB,Gambia,65,69,2035,male,12.291721
270,GMB,Gambia,70,74,2035,male,9.2908322
270,GMB,Gambia,75,79,2035,male,6.7727799
270,GMB,Gambia,80,84,2035,male,4.8046568
270,GMB,Gambia,85,89,2035,male,3.3630459
270,GMB,Gambia,90,94,2035,male,2.3907677
270,GMB,Gambia,95,99,2035,male,1.7267338
270,GMB,Gambia,100,120,2035,male,1.3759753
270,GMB,Gambia,0,0,2040,male,66.0054
270,GMB,Gambia,1,4,2040,male,66.880866
270,GMB,Gambia,5,9,2040,male,63.752146
270,GMB,Gambia,10,14,2040,male,59.191266
270,GMB,Gambia,15,19,2040,male,54.457856
270,GMB,Gambia,20,24,2040,male,49.842764
270,GMB,Gambia,25,29,2040,male,45.387855
270,GMB,Gambia,30,34,2040,male,40.901526
270,GMB,Gambia,35,39,2040,male,36.440221
270,GMB,Gambia,40,44,2040,male,32.017297
270,GMB,Gambia,45,49,2040,male,27.707747
270,GMB,Gambia,50,54,2040,male,23.528376
270,GMB,Gambia,55,59,2040,male,19.570205
270,GMB,Gambia,60,64,2040,male,15.849303
270,GMB,Gambia,65,69,2040,male,12.467672
270,GMB,Gambia,70,74,2040,male,9.4385757
270,GMB,Gambia,75,79,2040,male,6.8920261
270,GMB,Gambia,80,84,2040,male,4.8963198
270,GMB,Gambia,85,89,2040,male,3.4297599
270,GMB,Gambia,90,94,2040,male,2.4373639
270,GMB,Gambia,95,99,2040,male,1.7586133
270,GMB,Gambia,100,120,2040,male,1.3960635
270,GMB,Gambia,0,0,2045,male,66.7535
270,GMB,Gambia,1,4,2045,male,67.489447
270,GMB,Gambia,5,9,2045,male,64.278761
270,GMB,Gambia,10,14,2045,male,59.680299
270,GMB,Gambia,15,19,2045,male,54.92623
270,GMB,Gambia,20,24,2045,male,50.288229
270,GMB,Gambia,25,29,2045,male,45.80163
270,GMB,Gambia,30,34,2045,male,41.287778
270,GMB,Gambia,35,39,2045,male,36.798893
270,GMB,Gambia,40,44,2045,male,32.348337
270,GMB,Gambia,45,49,2045,male,28.008977
270,GMB,Gambia,50,54,2045,male,23.799236
270,GMB,Gambia,55,59,2045,male,19.812144
270,GMB,Gambia,60,64,2045,male,16.060148
270,GMB,Gambia,65,69,2045,male,12.64808
270,GMB,Gambia,70,74,2045,male,9.5912703
270,GMB,Gambia,75,79,2045,male,7.0159791
270,GMB,Gambia,80,84,2045,male,4.9920321
270,GMB,Gambia,85,89,2045,male,3.4995755
270,GMB,Gambia,90,94,2045,male,2.4861107
270,GMB,Gambia,95,99,2045,male,1.7918784
270,GMB,Gambia,100,120,2045,male,1.4169002
270,GMB,Gambia,0,0,2050,male,67.4035
270,GMB,Gambia,1,4,2050,male,68.027309
270,GMB,Gambia,5,9,2050,male,64.747275
270,GMB,Gambia,10,14,2050,male,60.117481
270,GMB,Gambia,15,19,2050,male,55.346436
270,GMB,Gambia,20,24,2050,male,50.690528
270,GMB,Gambia,25,29,2050,male,46.178971
270,GMB,Gambia,30,34,2050,male,41.643272
270,GMB,Gambia,35,39,2050,male,37.132102
270,GMB,Gambia,40,44,2050,male,32.658656
270,GMB,Gambia,45,49,2050,male,28.293994
270,GMB,Gambia,50,54,2050,male,24.057901
270,GMB,Gambia,55,59,2050,male,20.045544
270,GMB,Gambia,60,64,2050,male,16.265422
270,GMB,Gambia,65,69,2050,male,12.825251
270,GMB,Gambia,70,74,2050,male,9.7424228
270,GMB,Gambia,75,79,2050,male,7.1394171
270,GMB,Gambia,80,84,2050,male,5.0878052
270,GMB,Gambia,85,89,2050,male,3.5696137
270,GMB,Gambia,90,94,2050,male,2.5350342
270,GMB,Gambia,95,99,2050,male,1.8252386
270,GMB,Gambia,100,120,2050,male,1.4377592
270,GMB,Gambia,0,0,2055,male,68.0157
270,GMB,Gambia,1,4,2055,male,68.545586
270,GMB,Gambia,5,9,2055,male,65.203042
270,GMB,Gambia,10,14,2055,male,60.545365
270,GMB,Gambia,15,19,2055,male,55.759622
270,GMB,Gambia,20,24,2055,male,51.088057
270,GMB,Gambia,25,29,2055,male,46.554504
270,GMB,Gambia,30,34,2055,male,41.999273
270,GMB,Gambia,35,39,2055,male,37.468001
270,GMB,Gambia,40,44,2055,male,32.973781
270,GMB,Gambia,45,49,2055,male,28.585776
270,GMB,Gambia,50,54,2055,male,24.325291
270,GMB,Gambia,55,59,2055,male,20.28892
270,GMB,Gambia,60,64,2055,male,16.481025
270,GMB,Gambia,65,69,2055,male,13.012316
270,GMB,Gambia,70,74,2055,male,9.9022355
270,GMB,Gambia,75,79,2055,male,7.2696694
270,GMB,Gambia,80,84,2055,male,5.188339
270,GMB,Gambia,85,89,2055,male,3.6425022
270,GMB,Gambia,90,94,2055,male,2.585339
270,GMB,Gambia,95,99,2055,male,1.8590283
270,GMB,Gambia,100,120,2055,male,1.4583178
270,GMB,Gambia,0,0,2060,male,68.598
270,GMB,Gambia,1,4,2060,male,69.048392
270,GMB,Gambia,5,9,2060,male,65.649476
270,GMB,Gambia,10,14,2060,male,60.966869
270,GMB,Gambia,15,19,2060,male,56.168243
270,GMB,Gambia,20,24,2060,male,51.4832
270,GMB,Gambia,25,29,2060,male,46.930632
270,GMB,Gambia,30,34,2060,male,42.358327
270,GMB,Gambia,35,39,2060,male,37.809281
270,GMB,Gambia,40,44,2060,male,33.29639
270,GMB,Gambia,45,49,2060,male,28.886908
270,GMB,Gambia,50,54,2060,male,24.603595
270,GMB,Gambia,55,59,2060,male,20.54416
270,GMB,Gambia,60,64,2060,male,16.708578
270,GMB,Gambia,65,69,2060,male,13.210611
270,GMB,Gambia,70,74,2060,male,10.071852
270,GMB,Gambia,75,79,2060,male,7.4076556
270,GMB,Gambia,80,84,2060,male,5.2943384
270,GMB,Gambia,85,89,2060,male,3.7187236
270,GMB,Gambia,90,94,2060,male,2.637315
270,GMB,Gambia,95,99,2060,male,1.8933924
270,GMB,Gambia,100,120,2060,male,1.4785952
270,GMB,Gambia,0,0,2065,male,69.1591
270,GMB,Gambia,1,4,2065,male,69.540565
270,GMB,Gambia,5,9,2065,male,66.090177
270,GMB,Gambia,10,14,2065,male,61.38498
270,GMB,Gambia,15,19,2065,male,56.574902
270,GMB,Gambia,20,24,2065,male,51.878245
270,GMB,Gambia,25,29,2065,male,47.309305
270,GMB,Gambia,30,34,2065,male,42.722174
270,GMB,Gambia,35,39,2065,male,38.157508
270,GMB,Gambia,40,44,2065,male,33.627863
270,GMB,Gambia,45,49,2065,male,29.198588
270,GMB,Gambia,50,54,2065,male,24.893775
270,GMB,Gambia,55,59,2065,male,20.812064
270,GMB,Gambia,60,64,2065,male,16.948779
270,GMB,Gambia,65,69,2065,male,13.420798
270,GMB,Gambia,70,74,2065,male,10.251965
270,GMB,Gambia,75,79,2065,male,7.5540941
270,GMB,Gambia,80,84,2065,male,5.4065134
270,GMB,Gambia,85,89,2065,male,3.7989036
270,GMB,Gambia,90,94,2065,male,2.6914561
270,GMB,Gambia,95,99,2065,male,1.9286859
270,GMB,Gambia,100,120,2065,male,1.498817
270,GMB,Gambia,0,0,2070,male,69.7135
270,GMB,Gambia,1,4,2070,male,70.032789
270,GMB,Gambia,5,9,2070,male,66.534202
270,GMB,Gambia,10,14,2070,male,61.807904
270,GMB,Gambia,15,19,2070,male,56.987281
270,GMB,Gambia,20,24,2070,male,52.280138
270,GMB,Gambia,25,29,2070,male,47.696455
270,GMB,Gambia,30,34,2070,male,43.095837
270,GMB,Gambia,35,39,2070,male,38.516849
270,GMB,Gambia,40,44,2070,male,33.971607
270,GMB,Gambia,45,49,2070,male,29.523516
270,GMB,Gambia,50,54,2070,male,25.197937
270,GMB,Gambia,55,59,2070,male,21.094246
270,GMB,Gambia,60,64,2070,male,17.202873
270,GMB,Gambia,65,69,2070,male,13.643855
270,GMB,Gambia,70,74,2070,male,10.443372
270,GMB,Gambia,75,79,2070,male,7.7096313
270,GMB,Gambia,80,84,2070,male,5.5253783
270,GMB,Gambia,85,89,2070,male,3.8834239
270,GMB,Gambia,90,94,2070,male,2.7480265
270,GMB,Gambia,95,99,2070,male,1.9650825
270,GMB,Gambia,100,120,2070,male,1.5191012
270,GMB,Gambia,0,0,2075,male,70.2481
270,GMB,Gambia,1,4,2075,male,70.514492
270,GMB,Gambia,5,9,2075,male,66.974416
270,GMB,Gambia,10,14,2075,male,62.229747
270,GMB,Gambia,15,19,2075,male,57.399825
270,GMB,Gambia,20,24,2075,male,52.683643
270,GMB,Gambia,25,29,2075,male,48.087119
270,GMB,Gambia,30,34,2075,male,43.474623
270,GMB,Gambia,35,39,2075,male,38.882986
270,GMB,Gambia,40,44,2075,male,34.323709
270,GMB,Gambia,45,49,2075,male,29.858206
270,GMB,Gambia,50,54,2075,male,25.51274
270,GMB,Gambia,55,59,2075,male,21.387549
270,GMB,Gambia,60,64,2075,male,17.468058
270,GMB,Gambia,65,69,2075,male,13.877436
270,GMB,Gambia,70,74,2075,male,10.644251
270,GMB,Gambia,75,79,2075,male,7.8730496
270,GMB,Gambia,80,84,2075,male,5.6502565
270,GMB,Gambia,85,89,2075,male,3.9720408
270,GMB,Gambia,90,94,2075,male,2.807063
270,GMB,Gambia,95,99,2075,male,2.0027624
270,GMB,Gambia,100,120,2075,male,1.5397808
270,GMB,Gambia,0,0,2080,male,70.7978
270,GMB,Gambia,1,4,2080,male,71.014516
270,GMB,Gambia,5,9,2080,male,67.43722
270,GMB,Gambia,10,14,2080,male,62.675716
270,GMB,Gambia,15,19,2080,male,57.837
270,GMB,Gambia,20,24,2080,male,53.112205
270,GMB,Gambia,25,29,2080,male,48.503343
270,GMB,Gambia,30,34,2080,male,43.879327
270,GMB,Gambia,35,39,2080,male,39.275552
270,GMB,Gambia,40,44,2080,male,34.702696
270,GMB,Gambia,45,49,2080,male,30.219991
270,GMB,Gambia,50,54,2080,male,25.854171
270,GMB,Gambia,55,59,2080,male,21.706476
270,GMB,Gambia,60,64,2080,male,17.757277
270,GMB,Gambia,65,69,2080,male,14.132793
270,GMB,Gambia,70,74,2080,male,10.864087
270,GMB,Gambia,75,79,2080,male,8.051961
270,GMB,Gambia,80,84,2080,male,5.7868897
270,GMB,Gambia,85,89,2080,male,4.0687885
270,GMB,Gambia,90,94,2080,male,2.8712037
270,GMB,Gambia,95,99,2080,male,2.0433296
270,GMB,Gambia,100,120,2080,male,1.5616495
270,GMB,Gambia,0,0,2085,male,71.3644
270,GMB,Gambia,1,4,2085,male,71.532822
270,GMB,Gambia,5,9,2085,male,67.919756
270,GMB,Gambia,10,14,2085,male,63.141923
270,GMB,Gambia,15,19,2085,male,58.294627
270,GMB,Gambia,20,24,2085,male,53.561303
270,GMB,Gambia,25,29,2085,male,48.940246
270,GMB,Gambia,30,34,2085,male,44.304733
270,GMB,Gambia,35,39,2085,male,39.688901
270,GMB,Gambia,40,44,2085,male,35.102529
270,GMB,Gambia,45,49,2085,male,30.602556
270,GMB,Gambia,50,54,2085,male,26.216085
270,GMB,Gambia,55,59,2085,male,22.045239
270,GMB,Gambia,60,64,2085,male,18.065202
270,GMB,Gambia,65,69,2085,male,14.405218
270,GMB,Gambia,70,74,2085,male,11.098893
270,GMB,Gambia,75,79,2085,male,8.2431217
270,GMB,Gambia,80,84,2085,male,5.9327915
270,GMB,Gambia,85,89,2085,male,4.1718341
270,GMB,Gambia,90,94,2085,male,2.9391449
270,GMB,Gambia,95,99,2085,male,2.0858908
270,GMB,Gambia,100,120,2085,male,1.5841482
270,GMB,Gambia,0,0,2090,male,71.9556
270,GMB,Gambia,1,4,2090,male,72.075573
270,GMB,Gambia,5,9,2090,male,68.427727
270,GMB,Gambia,10,14,2090,male,63.633801
270,GMB,Gambia,15,19,2090,male,58.777962
270,GMB,Gambia,20,24,2090,male,54.035896
270,GMB,Gambia,25,29,2090,male,49.402385
270,GMB,Gambia,30,34,2090,male,44.75503
270,GMB,Gambia,35,39,2090,male,40.126872
270,GMB,Gambia,40,44,2090,male,35.526711
270,GMB,Gambia,45,49,2090,male,31.009073
270,GMB,Gambia,50,54,2090,male,26.601336
270,GMB,Gambia,55,59,2090,male,22.406372
270,GMB,Gambia,60,64,2090,male,18.394084
270,GMB,Gambia,65,69,2090,male,14.696691
270,GMB,Gambia,70,74,2090,male,11.35039
270,GMB,Gambia,75,79,2090,male,8.4479646
270,GMB,Gambia,80,84,2090,male,6.0890953
270,GMB,Gambia,85,89,2090,male,4.2819977
270,GMB,Gambia,90,94,2090,male,3.011425
270,GMB,Gambia,95,99,2090,male,2.1307644
270,GMB,Gambia,100,120,2090,male,1.6074465
270,GMB,Gambia,0,0,2095,male,72.5861
270,GMB,Gambia,1,4,2095,male,72.656299
270,GMB,Gambia,5,9,2095,male,68.974971
270,GMB,Gambia,10,14,2095,male,64.165239
270,GMB,Gambia,15,19,2095,male,59.300829
270,GMB,Gambia,20,24,2095,male,54.549582
270,GMB,Gambia,25,29,2095,male,49.903055
270,GMB,Gambia,30,34,2095,male,45.243271
270,GMB,Gambia,35,39,2095,male,40.602208
270,GMB,Gambia,40,44,2095,male,35.987624
270,GMB,Gambia,45,49,2095,male,31.451507
270,GMB,Gambia,50,54,2095,male,27.021367
270,GMB,Gambia,55,59,2095,male,22.80059
270,GMB,Gambia,60,64,2095,male,18.753877
270,GMB,Gambia,65,69,2095,male,15.016223
270,GMB,Gambia,70,74,2095,male,11.62652
270,GMB,Gambia,75,79,2095,male,8.6732725
270,GMB,Gambia,80,84,2095,male,6.261269
270,GMB,Gambia,85,89,2095,male,4.4034321
270,GMB,Gambia,90,94,2095,male,3.0909942
270,GMB,Gambia,95,99,2095,male,2.1799155
270,GMB,Gambia,100,120,2095,male,1.6327292
